ID	Forward	Reverse	home_location	home_sequence	hybrid
3xCTCF_non_sorted_5	3xCTCF_non_sorted_5_Fw	3xCTCF_non_sorted_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_6	3xCTCF_non_sorted_6_Fw	3xCTCF_non_sorted_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_7	3xCTCF_non_sorted_7_Fw	3xCTCF_non_sorted_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_8	3xCTCF_non_sorted_8_Fw	3xCTCF_non_sorted_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_9	3xCTCF_non_sorted_9_Fw	3xCTCF_non_sorted_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_non_sorted_10	3xCTCF_non_sorted_10_Fw	3xCTCF_non_sorted_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_1	3xCTCF_double_pos_1_Fw	3xCTCF_double_pos_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_2	3xCTCF_double_pos_2_Fw	3xCTCF_double_pos_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_3	3xCTCF_double_pos_3_Fw	3xCTCF_double_pos_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_4	3xCTCF_double_pos_4_Fw	3xCTCF_double_pos_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_5	3xCTCF_double_pos_5_Fw	3xCTCF_double_pos_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_6	3xCTCF_double_pos_6_Fw	3xCTCF_double_pos_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_7	3xCTCF_double_pos_7_Fw	3xCTCF_double_pos_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_8	3xCTCF_double_pos_8_Fw	3xCTCF_double_pos_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_9	3xCTCF_double_pos_9_Fw	3xCTCF_double_pos_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_double_pos_10	3xCTCF_double_pos_10_Fw	3xCTCF_double_pos_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_1	3xCTCF_mCh_mid_1_Fw	3xCTCF_mCh_mid_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_2	3xCTCF_mCh_mid_2_Fw	3xCTCF_mCh_mid_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_3	3xCTCF_mCh_mid_3_Fw	3xCTCF_mCh_mid_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_4	3xCTCF_mCh_mid_4_Fw	3xCTCF_mCh_mid_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_5	3xCTCF_mCh_mid_5_Fw	3xCTCF_mCh_mid_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_6	3xCTCF_mCh_mid_6_Fw	3xCTCF_mCh_mid_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_7	3xCTCF_mCh_mid_7_Fw	3xCTCF_mCh_mid_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_8	3xCTCF_mCh_mid_8_Fw	3xCTCF_mCh_mid_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_9	3xCTCF_mCh_mid_9_Fw	3xCTCF_mCh_mid_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_mid_10	3xCTCF_mCh_mid_10_Fw	3xCTCF_mCh_mid_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
3xCTCF_mCh_high_1	3xCTCF_mCh_high_1_Fw	3xCTCF_mCh_high_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_1	CRE6_non_sorted_1_Fw	CRE6_non_sorted_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_2	CRE6_non_sorted_2_Fw	CRE6_non_sorted_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_3	CRE6_non_sorted_3_Fw	CRE6_non_sorted_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_4	CRE6_non_sorted_4_Fw	CRE6_non_sorted_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_5	CRE6_non_sorted_5_Fw	CRE6_non_sorted_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_6	CRE6_non_sorted_6_Fw	CRE6_non_sorted_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_7	CRE6_non_sorted_7_Fw	CRE6_non_sorted_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_8	CRE6_non_sorted_8_Fw	CRE6_non_sorted_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_9	CRE6_non_sorted_9_Fw	CRE6_non_sorted_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_non_sorted_10	CRE6_non_sorted_10_Fw	CRE6_non_sorted_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_1	CRE6_double_pos_1_Fw	CRE6_double_pos_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_2	CRE6_double_pos_2_Fw	CRE6_double_pos_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_3	CRE6_double_pos_3_Fw	CRE6_double_pos_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_4	CRE6_double_pos_4_Fw	CRE6_double_pos_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_5	CRE6_double_pos_5_Fw	CRE6_double_pos_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_6	CRE6_double_pos_6_Fw	CRE6_double_pos_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_7	CRE6_double_pos_7_Fw	CRE6_double_pos_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_8	CRE6_double_pos_8_Fw	CRE6_double_pos_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_9	CRE6_double_pos_9_Fw	CRE6_double_pos_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_double_pos_10	CRE6_double_pos_10_Fw	CRE6_double_pos_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_1	CRE6_mCh_mid_1_Fw	CRE6_mCh_mid_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_2	CRE6_mCh_mid_2_Fw	CRE6_mCh_mid_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_3	CRE6_mCh_mid_3_Fw	CRE6_mCh_mid_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_4	CRE6_mCh_mid_4_Fw	CRE6_mCh_mid_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_5	CRE6_mCh_mid_5_Fw	CRE6_mCh_mid_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_6	CRE6_mCh_mid_6_Fw	CRE6_mCh_mid_6_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_7	CRE6_mCh_mid_7_Fw	CRE6_mCh_mid_7_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_8	CRE6_mCh_mid_8_Fw	CRE6_mCh_mid_8_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_9	CRE6_mCh_mid_9_Fw	CRE6_mCh_mid_9_Rv	F1CBS_16	F1CBS_16	CAST-129S
CRE6_mCh_mid_10	CRE6_mCh_mid_10_Fw	CRE6_mCh_mid_10_Rv	F1CBS_16	F1CBS_16	CAST-129S
