ID	Forward	Reverse	home_location	home_sequence	hybrid
clone_E2259_23_MK03_B9	clone_E2259_23_MK03_B9_Fw	clone_E2259_23_MK03_B9_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B11	clone_E2259_23_MK03_B11_Fw	clone_E2259_23_MK03_B11_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_B12	clone_E2259_23_MK03_B12_Fw	clone_E2259_23_MK03_B12_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C1	clone_E2259_23_MK03_C1_Fw	clone_E2259_23_MK03_C1_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C3	clone_E2259_23_MK03_C3_Fw	clone_E2259_23_MK03_C3_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C4	clone_E2259_23_MK03_C4_Fw	clone_E2259_23_MK03_C4_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C5	clone_E2259_23_MK03_C5_Fw	clone_E2259_23_MK03_C5_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C6	clone_E2259_23_MK03_C6_Fw	clone_E2259_23_MK03_C6_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C7	clone_E2259_23_MK03_C7_Fw	clone_E2259_23_MK03_C7_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C9	clone_E2259_23_MK03_C9_Fw	clone_E2259_23_MK03_C9_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C10	clone_E2259_23_MK03_C10_Fw	clone_E2259_23_MK03_C10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_C11	clone_E2259_23_MK03_C11_Fw	clone_E2259_23_MK03_C11_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_E2	clone_E2259_23_MK03_E2_Fw	clone_E2259_23_MK03_E2_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_E4	clone_E2259_23_MK03_E4_Fw	clone_E2259_23_MK03_E4_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_E7	clone_E2259_23_MK03_E7_Fw	clone_E2259_23_MK03_E7_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_E8	clone_E2259_23_MK03_E8_Fw	clone_E2259_23_MK03_E8_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_E10	clone_E2259_23_MK03_E10_Fw	clone_E2259_23_MK03_E10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_F4	clone_E2259_23_MK03_F4_Fw	clone_E2259_23_MK03_F4_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_F6	clone_E2259_23_MK03_F6_Fw	clone_E2259_23_MK03_F6_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_F10	clone_E2259_23_MK03_F10_Fw	clone_E2259_23_MK03_F10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_G1	clone_E2259_23_MK03_G1_Fw	clone_E2259_23_MK03_G1_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_G5	clone_E2259_23_MK03_G5_Fw	clone_E2259_23_MK03_G5_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_G6	clone_E2259_23_MK03_G6_Fw	clone_E2259_23_MK03_G6_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_MK03_G7	clone_E2259_23_MK03_G7_Fw	clone_E2259_23_MK03_G7_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B2	clone_E2259_23_34A_B2_Fw	clone_E2259_23_34A_B2_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B3	clone_E2259_23_34A_B3_Fw	clone_E2259_23_34A_B3_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B7	clone_E2259_23_34A_B7_Fw	clone_E2259_23_34A_B7_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B8	clone_E2259_23_34A_B8_Fw	clone_E2259_23_34A_B8_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B9	clone_E2259_23_34A_B9_Fw	clone_E2259_23_34A_B9_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B10	clone_E2259_23_34A_B10_Fw	clone_E2259_23_34A_B10_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B11	clone_E2259_23_34A_B11_Fw	clone_E2259_23_34A_B11_Rv	F1CBS_16	F1CBS_16	CAST-129S
clone_E2259_23_34A_B12	clone_E2259_23_34A_B12_Fw	clone_E2259_23_34A_B12_Rv	F1CBS_16	F1CBS_16	CAST-129S
E2270_23_34A_DelD2_ctrl	E2270_23_34A_DelD2_ctrl_Fw	E2270_23_34A_DelD2_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
E2270_23_34A_DelE12_ctrl	E2270_23_34A_DelE12_ctrl_Fw	E2270_23_34A_DelE12_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
