ID	Forward	Reverse	home_location	home_sequence	hybrid
C9_34_mCh-_P6_P3_1_rep2	C9_34_mCh-_P6_P3_1_rep2_Fw	C9_34_mCh-_P6_P3_1_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P3_2_rep2	C9_34_mCh-_P6_P3_2_rep2_Fw	C9_34_mCh-_P6_P3_2_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P3_3_rep2	C9_34_mCh-_P6_P3_3_rep2_Fw	C9_34_mCh-_P6_P3_3_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P3_4_rep2	C9_34_mCh-_P6_P3_4_rep2_Fw	C9_34_mCh-_P6_P3_4_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P4_1_rep2	C9_34_mCh-_P6_P4_1_rep2_Fw	C9_34_mCh-_P6_P4_1_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P4_2_rep2	C9_34_mCh-_P6_P4_2_rep2_Fw	C9_34_mCh-_P6_P4_2_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P4_3_rep2	C9_34_mCh-_P6_P4_3_rep2_Fw	C9_34_mCh-_P6_P4_3_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P4_4_rep2	C9_34_mCh-_P6_P4_4_rep2_Fw	C9_34_mCh-_P6_P4_4_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P4_5_rep2	C9_34_mCh-_P6_P4_5_rep2_Fw	C9_34_mCh-_P6_P4_5_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P5_1_rep2	C9_34_mCh-_P6_P5_1_rep2_Fw	C9_34_mCh-_P6_P5_1_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P5_2_rep2	C9_34_mCh-_P6_P5_2_rep2_Fw	C9_34_mCh-_P6_P5_2_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P5_3_rep2	C9_34_mCh-_P6_P5_3_rep2_Fw	C9_34_mCh-_P6_P5_3_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P5_4_rep2	C9_34_mCh-_P6_P5_4_rep2_Fw	C9_34_mCh-_P6_P5_4_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_P5_5_rep2	C9_34_mCh-_P6_P5_5_rep2_Fw	C9_34_mCh-_P6_P5_5_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P2_H	C9_41_mCh-_P6_P2_H_Fw	C9_41_mCh-_P6_P2_H_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P2_L1	C9_41_mCh-_P6_P2_L1_Fw	C9_41_mCh-_P6_P2_L1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P2_L2	C9_41_mCh-_P6_P2_L2_Fw	C9_41_mCh-_P6_P2_L2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P2_L3	C9_41_mCh-_P6_P2_L3_Fw	C9_41_mCh-_P6_P2_L3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P3_1	C9_41_mCh-_P6_P3_1_Fw	C9_41_mCh-_P6_P3_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P3_2	C9_41_mCh-_P6_P3_2_Fw	C9_41_mCh-_P6_P3_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P3_3	C9_41_mCh-_P6_P3_3_Fw	C9_41_mCh-_P6_P3_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P3_4	C9_41_mCh-_P6_P3_4_Fw	C9_41_mCh-_P6_P3_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P3_5	C9_41_mCh-_P6_P3_5_Fw	C9_41_mCh-_P6_P3_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P4_1	C9_41_mCh-_P6_P4_1_Fw	C9_41_mCh-_P6_P4_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P4_2	C9_41_mCh-_P6_P4_2_Fw	C9_41_mCh-_P6_P4_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P4_3	C9_41_mCh-_P6_P4_3_Fw	C9_41_mCh-_P6_P4_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P4_4	C9_41_mCh-_P6_P4_4_Fw	C9_41_mCh-_P6_P4_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_P4_5	C9_41_mCh-_P6_P4_5_Fw	C9_41_mCh-_P6_P4_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P1	C10_34_P1_Fw	C10_34_P1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P2	C10_34_P2_Fw	C10_34_P2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P3	C10_34_P3_Fw	C10_34_P3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P4	C10_34_P4_Fw	C10_34_P4_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P5_1	C10_34_P5_1_Fw	C10_34_P5_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P5_2	C10_34_P5_2_Fw	C10_34_P5_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P5_3	C10_34_P5_3_Fw	C10_34_P5_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P5_4	C10_34_P5_4_Fw	C10_34_P5_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P5_5	C10_34_P5_5_Fw	C10_34_P5_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P6_1	C10_34_P6_1_Fw	C10_34_P6_1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P6_2	C10_34_P6_2_Fw	C10_34_P6_2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P6_3	C10_34_P6_3_Fw	C10_34_P6_3_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P6_4	C10_34_P6_4_Fw	C10_34_P6_4_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_P6_5	C10_34_P6_5_Fw	C10_34_P6_5_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_ctrl_rep1	C9_34_mCh-_ctrl_rep1_Fw	C9_34_mCh-_ctrl_rep1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_ctrl_rep2	C9_34_mCh-_ctrl_rep2_Fw	C9_34_mCh-_ctrl_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_ctrl_rep1	C9_34_mCh-_P6_ctrl_rep1_Fw	C9_34_mCh-_P6_ctrl_rep1_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_34_mCh-_P6_ctrl_rep2	C9_34_mCh-_P6_ctrl_rep2_Fw	C9_34_mCh-_P6_ctrl_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C9_41_mCh-_P6_ctrl_rep2	C9_41_mCh-_P6_ctrl_rep2_Fw	C9_41_mCh-_P6_ctrl_rep2_Rv	F1CBS_16	F1CBS_16	CAST-129S
C10_34_ctrl_rep1	C10_34_ctrl_rep1_Fw	C10_34_ctrl_rep1_Rv	F1CBS_16	F1CBS_16	CAST-129S
23_34A_ctrl	23_34A_ctrl_Fw	23_34A_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
