ID	Forward	Reverse	home_location	home_sequence	hybrid
rep1_41_mCh-_P3_5	rep1_41_mCh-_P3_5_Fw	rep1_41_mCh-_P3_5_Rv	-	-	CAST-129S
rep1_41_mCh-_P4_1	rep1_41_mCh-_P4_1_Fw	rep1_41_mCh-_P4_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P4_2	rep1_41_mCh-_P4_2_Fw	rep1_41_mCh-_P4_2_Rv	-	-	CAST-129S
rep1_41_mCh-_P4_3	rep1_41_mCh-_P4_3_Fw	rep1_41_mCh-_P4_3_Rv	-	-	CAST-129S
rep1_41_mCh-_P4_4	rep1_41_mCh-_P4_4_Fw	rep1_41_mCh-_P4_4_Rv	-	-	CAST-129S
rep1_41_mCh-_P4_5	rep1_41_mCh-_P4_5_Fw	rep1_41_mCh-_P4_5_Rv	-	-	CAST-129S
rep1_41_mCh-_P5_1	rep1_41_mCh-_P5_1_Fw	rep1_41_mCh-_P5_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P5_2	rep1_41_mCh-_P5_2_Fw	rep1_41_mCh-_P5_2_Rv	-	-	CAST-129S
rep1_41_mCh-_P5_3	rep1_41_mCh-_P5_3_Fw	rep1_41_mCh-_P5_3_Rv	-	-	CAST-129S
rep1_41_mCh-_P5_4	rep1_41_mCh-_P5_4_Fw	rep1_41_mCh-_P5_4_Rv	-	-	CAST-129S
rep1_41_mCh-_P5_5	rep1_41_mCh-_P5_5_Fw	rep1_41_mCh-_P5_5_Rv	-	-	CAST-129S
rep1_41_mCh-_P6_1	rep1_41_mCh-_P6_1_Fw	rep1_41_mCh-_P6_1_Rv	-	-	CAST-129S
rep1_41_mCh-_P6_2	rep1_41_mCh-_P6_2_Fw	rep1_41_mCh-_P6_2_Rv	-	-	CAST-129S
rep1_41_mCh-_P6_3	rep1_41_mCh-_P6_3_Fw	rep1_41_mCh-_P6_3_Rv	-	-	CAST-129S
rep1_41_mCh-_P6_4	rep1_41_mCh-_P6_4_Fw	rep1_41_mCh-_P6_4_Rv	-	-	CAST-129S
rep1_41_mCh-_P6_5	rep1_41_mCh-_P6_5_Fw	rep1_41_mCh-_P6_5_Rv	-	-	CAST-129S
rep1_34_mCh_P1_1b	rep1_34_mCh_P1_1b_Fw	rep1_34_mCh_P1_1b_Rv	-	-	CAST-129S
