ID	Forward	Reverse	home_location	home_sequence	hybrid
A1_P3_4	A1_P3_4_Fw	A1_P3_4_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_5	A1_P3_5_Fw	A1_P3_5_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_6	A1_P3_6_Fw	A1_P3_6_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_7	A1_P3_7_Fw	A1_P3_7_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_8	A1_P3_8_Fw	A1_P3_8_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_9	A1_P3_9_Fw	A1_P3_9_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P3_10	A1_P3_10_Fw	A1_P3_10_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_1	A1_P4_1_Fw	A1_P4_1_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_2	A1_P4_2_Fw	A1_P4_2_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_3	A1_P4_3_Fw	A1_P4_3_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_4	A1_P4_4_Fw	A1_P4_4_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_5	A1_P4_5_Fw	A1_P4_5_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_6	A1_P4_6_Fw	A1_P4_6_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_7	A1_P4_7_Fw	A1_P4_7_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_8	A1_P4_8_Fw	A1_P4_8_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_9	A1_P4_9_Fw	A1_P4_9_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P4_10	A1_P4_10_Fw	A1_P4_10_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_1	A1_P5_1_Fw	A1_P5_1_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_2	A1_P5_2_Fw	A1_P5_2_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_3	A1_P5_3_Fw	A1_P5_3_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_4	A1_P5_4_Fw	A1_P5_4_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_5	A1_P5_5_Fw	A1_P5_5_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_6	A1_P5_6_Fw	A1_P5_6_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_7	A1_P5_7_Fw	A1_P5_7_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_8	A1_P5_8_Fw	A1_P5_8_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_9	A1_P5_9_Fw	A1_P5_9_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P5_10	A1_P5_10_Fw	A1_P5_10_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_1	A1_P6_1_Fw	A1_P6_1_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_2	A1_P6_2_Fw	A1_P6_2_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_3	A1_P6_3_Fw	A1_P6_3_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_4	A1_P6_4_Fw	A1_P6_4_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_5	A1_P6_5_Fw	A1_P6_5_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_6	A1_P6_6_Fw	A1_P6_6_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_7	A1_P6_7_Fw	A1_P6_7_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_8	A1_P6_8_Fw	A1_P6_8_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_9	A1_P6_9_Fw	A1_P6_9_Rv	23_34_A1	23_34_A1_LP	CAST-129S
A1_P6_10	A1_P6_10_Fw	A1_P6_10_Rv	23_34_A1	23_34_A1_LP	CAST-129S
23_ctrl	23_ctrl_Fw	23_ctrl_Rv	F1CBS_16	F1CBS_16	CAST-129S
A1_ctrl	A1_ctrl_Fw	A1_ctrl_Rv	23_34_A1	23_34_A1_LP	CAST-129S
